feature,coef,abs_coef,nonzero,target_name,repeat,split_seed
rs2577254_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2577254_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2577254_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12710674_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12710674_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12710674_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs77998999_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs77998999_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs77998999_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6736148_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6736148_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6736148_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4672388_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4672388_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4672388_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1123573_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1123573_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1123573_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs17007563_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs17007563_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs17007563_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12713927_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12713927_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12713927_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs11680126_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs11680126_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs11680126_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1669778_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1669778_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1669778_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1488496_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1488496_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1488496_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56387623_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56387623_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56387623_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2361278_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2361278_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2361278_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs79252367_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs79252367_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs79252367_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1479945_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1479945_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1479945_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1015097_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1015097_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1015097_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4680134_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4680134_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4680134_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs76160568_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs76160568_A_1,0.14064213047997626,0.14064213047997626,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs76160568_A_2,-0.05358640577050495,0.05358640577050495,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10776482_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10776482_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10776482_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56111559_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56111559_G_1,-0.041503332478725244,0.041503332478725244,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56111559_G_2,0.16732322843350034,0.16732322843350034,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs146764446_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs146764446_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs146764446_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2609255_T_0,0.006856145443999925,0.006856145443999925,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2609255_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2609255_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2609260_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2609260_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2609260_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs756345_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs756345_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs756345_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6532150_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6532150_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6532150_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs144128391_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs144128391_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs144128391_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs148877274_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs148877274_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs148877274_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs145802912_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs145802912_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs145802912_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs151036604_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs151036604_T_1,0.1842651973810966,0.1842651973810966,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs151036604_T_2,-0.020599640552271987,0.020599640552271987,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1422506_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1422506_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1422506_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34625679_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34625679_T_1,0.012124766993431745,0.012124766993431745,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34625679_T_2,-0.0051532234987772575,0.0051532234987772575,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7730878_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7730878_A_1,-0.016988891488379544,0.016988891488379544,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7730878_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7725218_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7725218_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7725218_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2736100_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2736100_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2736100_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs72722911_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs72722911_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs72722911_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs77144736_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs77144736_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs77144736_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs62354543_A_0,0.2392777503255805,0.2392777503255805,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs62354543_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs62354543_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs72755986_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs72755986_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs72755986_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs72762052_C_0,0.004573421924262542,0.004573421924262542,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs72762052_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs72762052_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs116575227_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs116575227_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs116575227_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs469942_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs469942_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs469942_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2228972_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2228972_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2228972_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12658068_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12658068_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12658068_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1423029_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1423029_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1423029_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs13183751_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs13183751_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs13183751_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6899532_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6899532_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6899532_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10484326_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10484326_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10484326_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2076295_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2076295_T_1,0.0026481154757326524,0.0026481154757326524,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2076295_T_2,-0.023188379701773162,0.023188379701773162,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3778337_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3778337_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3778337_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4960330_T_0,0.07871871239091982,0.07871871239091982,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4960330_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4960330_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs148106529_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs148106529_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs148106529_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2071627_C_0,0.047466352771928344,0.047466352771928344,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2071627_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2071627_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3130157_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3130157_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3130157_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56184452_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56184452_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56184452_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs75714781_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs75714781_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs75714781_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs11154034_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs11154034_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs11154034_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs76931164_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs76931164_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs76931164_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs79242376_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs79242376_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs79242376_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs9397724_G_0,0.04948170211515688,0.04948170211515688,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs9397724_G_1,-0.02032862736090042,0.02032862736090042,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs9397724_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs35677769_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs35677769_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs35677769_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12665063_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12665063_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs12665063_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6970647_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6970647_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs6970647_T_2,0.14721942863079657,0.14721942863079657,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2726049_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2726049_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2726049_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34262641_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34262641_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34262641_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2353082_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2353082_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2353082_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4727443_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4727443_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4727443_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs62505367_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs62505367_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs62505367_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3887876_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3887876_C_1,0.1324261573522226,0.1324261573522226,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3887876_C_2,-0.04429476938147208,0.04429476938147208,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs68170294_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs68170294_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs68170294_G_2,0.007104076208033875,0.007104076208033875,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs74987898_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs74987898_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs74987898_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10976897_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10976897_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10976897_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs62530710_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs62530710_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs62530710_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10869195_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10869195_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10869195_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56744128_A_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56744128_A_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs56744128_A_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1923802_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1923802_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1923802_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1851741_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1851741_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1851741_G_2,0.20802094644058727,0.20802094644058727,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7041597_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7041597_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7041597_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs13299670_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs13299670_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs13299670_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs61829240_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs61829240_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs61829240_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1189320_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1189320_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs1189320_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs55672765_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs55672765_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs55672765_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34547036_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34547036_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34547036_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10748858_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10748858_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10748858_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2067832_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2067832_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2067832_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs11191865_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs11191865_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs11191865_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4918072_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4918072_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4918072_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10886437_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10886437_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs10886437_C_2,-0.01808589708767362,0.01808589708767362,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs616768_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs616768_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs616768_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7942850_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7942850_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7942850_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7934606_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7934606_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7934606_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4077759_T_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4077759_T_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs4077759_T_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7952154_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7952154_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs7952154_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34425120_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34425120_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs34425120_G_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs35705950.1_G_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs35705950.1_G_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs35705950.1_G_2,0.005760078120510269,0.005760078120510269,True,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2857476_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2857476_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs2857476_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3829223_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3829223_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3829223_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3750920_C_0,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3750920_C_1,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
rs3750920_C_2,0.0,0.0,False,NONFIBROTIC ILD ADJUDICATED,6,183211436
