target_name,feature,n_splits,nonzero_fraction,mean_coef,median_coef,mean_abs_coef,max_abs_coef,positive_fraction,negative_fraction,sign_consistency
FILD or FILA ADJUDICATED,rs76739551_C_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs76739551_C_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs76931164_T_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs76931164_T_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs76931164_T_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs77144736_C_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs77144736_C_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs77144736_C_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7725218_G_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7725218_G_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7725218_G_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7730878_A_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7730878_A_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7730878_A_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs77998999_A_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs77998999_A_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs77998999_A_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs78288787_C_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs78288787_C_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs78288787_C_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs79242376_G_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs79242376_G_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs79242376_G_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs79252367_G_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs79252367_G_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs79252367_G_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7934606_C_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7934606_C_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7934606_C_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7942850_T_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7942850_T_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7942850_T_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7952154_C_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7952154_C_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs7952154_C_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs893889_G_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs893889_G_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs893889_G_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs918174_T_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs918174_T_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs918174_T_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs923077_A_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs923077_A_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs923077_A_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs9397724_G_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs9397724_G_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs9397724_G_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs9577395_C_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs9577395_C_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs9577395_C_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs9931202_G_0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs9931202_G_1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FILD or FILA ADJUDICATED,rs9931202_G_2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NON FIBROTIC ILA ADJUDICATED,predicted_risk,30,1.0,0.8181063841344532,0.8263983308158946,0.8181063841344532,1.0359738756952643,1.0,0.0,1.0
NON FIBROTIC ILA ADJUDICATED,rs62354543_A_0,30,0.9,0.08472784013130562,0.05275272938400803,0.08472784013130562,0.20427147019915542,0.9,0.0,0.9
NON FIBROTIC ILA ADJUDICATED,rs10869195_A_0,30,0.7333333333333333,0.0738962933527277,0.07567651074266647,0.0738962933527277,0.1638496285761451,0.7333333333333333,0.0,0.7333333333333333
NON FIBROTIC ILA ADJUDICATED,rs7547997_G_1,30,0.5666666666666667,-0.05046624989200974,-0.021193307071072892,0.05046624989200974,0.2189817962622859,0.0,0.5666666666666667,0.5666666666666667
NON FIBROTIC ILA ADJUDICATED,rs72722911_G_0,30,0.5333333333333333,0.05170090812177274,0.050642619631006164,0.05170090812177274,0.2395281954360345,0.5333333333333333,0.0,0.5333333333333333
NON FIBROTIC ILA ADJUDICATED,rs35677769_G_0,30,0.5333333333333333,0.04213828195999327,0.004491180054997423,0.04213828195999327,0.17022192504858494,0.5333333333333333,0.0,0.5333333333333333
NON FIBROTIC ILA ADJUDICATED,rs71389435_C_1,30,0.4666666666666667,0.042852960596036334,0.0,0.042852960596036334,0.17183014595308432,0.4666666666666667,0.0,0.4666666666666667
NON FIBROTIC ILA ADJUDICATED,rs117427783_T_0,30,0.43333333333333335,0.03659196860210426,0.0,0.03659196860210426,0.09906841239293492,0.43333333333333335,0.0,0.43333333333333335
NON FIBROTIC ILA ADJUDICATED,rs12665063_A_0,30,0.4,0.03921431472779828,0.0,0.03921431472779828,0.12757609508346285,0.4,0.0,0.4
NON FIBROTIC ILA ADJUDICATED,rs17007563_C_0,30,0.4,0.03464756323114649,0.0,0.03464756323114649,0.10717860479264654,0.4,0.0,0.4
NON FIBROTIC ILA ADJUDICATED,rs12610495_A_0,30,0.36666666666666664,0.044485154344048726,0.0,0.044485154344048726,0.3012305981987263,0.36666666666666664,0.0,0.36666666666666664
NON FIBROTIC ILA ADJUDICATED,rs3130157_G_0,30,0.36666666666666664,0.02412189496700547,0.0,0.02412189496700547,0.13649973553323408,0.36666666666666664,0.0,0.36666666666666664
NON FIBROTIC ILA ADJUDICATED,rs6532150_G_0,30,0.3333333333333333,0.029538823044944193,0.0,0.029538823044944193,0.1053634355119622,0.3333333333333333,0.0,0.3333333333333333
NON FIBROTIC ILA ADJUDICATED,rs62530710_G_0,30,0.3333333333333333,0.02151691991863804,0.0,0.02151691991863804,0.11292485012580925,0.3333333333333333,0.0,0.3333333333333333
NON FIBROTIC ILA ADJUDICATED,rs9931202_G_1,30,0.3,0.03412356077818557,0.0,0.03412356077818557,0.23283428631164427,0.3,0.0,0.3
NON FIBROTIC ILA ADJUDICATED,rs71389435_C_2,30,0.3,-0.007415917706703186,0.0,0.007415917706703186,0.05777980845248729,0.0,0.3,0.3
NON FIBROTIC ILA ADJUDICATED,rs55672765_C_0,30,0.26666666666666666,0.03402379432852325,0.0,0.03402379432852325,0.23379678111730293,0.26666666666666666,0.0,0.26666666666666666
NON FIBROTIC ILA ADJUDICATED,rs2109069_G_0,30,0.26666666666666666,0.023829650480225704,0.0,0.023829650480225704,0.18132513335922393,0.26666666666666666,0.0,0.26666666666666666
NON FIBROTIC ILA ADJUDICATED,rs35705950.1_G_1,30,0.26666666666666666,0.02035573966809764,0.0,0.02035573966809764,0.1300454216467651,0.26666666666666666,0.0,0.26666666666666666
NON FIBROTIC ILA ADJUDICATED,rs2361278_T_0,30,0.23333333333333334,0.02741739992934337,0.0,0.02741739992934337,0.29219796121395886,0.23333333333333334,0.0,0.23333333333333334
NON FIBROTIC ILA ADJUDICATED,rs17007563_C_2,30,0.23333333333333334,-0.025034743120659276,0.0,0.025034743120659276,0.1808924166329274,0.0,0.23333333333333334,0.23333333333333334
NON FIBROTIC ILA ADJUDICATED,rs4680134_C_0,30,0.23333333333333334,0.0249081763854414,0.0,0.0249081763854414,0.23957080300047212,0.23333333333333334,0.0,0.23333333333333334
NON FIBROTIC ILA ADJUDICATED,rs1278769_G_1,30,0.23333333333333334,-0.018170709387981362,0.0,0.018170709387981362,0.18018964188597367,0.0,0.23333333333333334,0.23333333333333334
NON FIBROTIC ILA ADJUDICATED,rs4672388_T_0,30,0.2,0.01596853826694061,0.0,0.01596853826694061,0.1071845884925332,0.2,0.0,0.2
NON FIBROTIC ILA ADJUDICATED,rs34625679_T_1,30,0.2,0.007684899243816092,0.0,0.007684899243816092,0.07725936920815997,0.2,0.0,0.2
NON FIBROTIC ILA ADJUDICATED,rs144128391_T_1,30,0.2,0.0076125695353609964,0.0,0.0076125695353609964,0.07547018548120159,0.2,0.0,0.2
NON FIBROTIC ILA ADJUDICATED,rs4727443_C_0,30,0.16666666666666666,0.019615191619969535,0.0,0.019615191619969535,0.18735866004716512,0.16666666666666666,0.0,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,rs2361278_T_1,30,0.16666666666666666,-0.011892022845480495,0.0,0.011892022845480495,0.14077555713737827,0.0,0.16666666666666666,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,rs74987898_C_2,30,0.16666666666666666,0.00866422511493088,0.0,0.00866422511493088,0.06699066697062203,0.16666666666666666,0.0,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,rs893889_G_0,30,0.16666666666666666,0.008156188848105718,0.0,0.008156188848105718,0.0817083718405099,0.16666666666666666,0.0,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,rs2857476_C_0,30,0.16666666666666666,0.005928342077595825,0.0,0.005928342077595825,0.07697799609045615,0.16666666666666666,0.0,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,rs7725218_G_0,30,0.16666666666666666,0.005923902608586832,0.0,0.005923902608586832,0.06908801421408242,0.16666666666666666,0.0,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,rs7547997_G_2,30,0.16666666666666666,0.0058718237623490675,0.0,0.0058718237623490675,0.11843466575574146,0.16666666666666666,0.0,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,rs144128391_T_2,30,0.16666666666666666,-0.003292896998819379,0.0,0.003292896998819379,0.06225990254398125,0.0,0.16666666666666666,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,rs1851741_G_0,30,0.16666666666666666,0.0023854720710686033,0.0,0.0023854720710686033,0.03180584221901507,0.16666666666666666,0.0,0.16666666666666666
NON FIBROTIC ILA ADJUDICATED,rs469942_C_2,30,0.13333333333333333,0.010179779748143325,0.0,0.010179779748143325,0.22449554474370115,0.13333333333333333,0.0,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,rs7934606_C_1,30,0.13333333333333333,0.009754297537211538,0.0,0.009754297537211538,0.15481421352059985,0.13333333333333333,0.0,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,rs10776482_A_2,30,0.13333333333333333,0.009067285435737149,0.0,0.009067285435737149,0.12540132996982023,0.13333333333333333,0.0,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,rs5743894_T_1,30,0.13333333333333333,0.007619459108620433,0.0,0.007619459108620433,0.12020960197867821,0.13333333333333333,0.0,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,rs12713927_G_2,30,0.13333333333333333,-0.0070695893108456,0.0,0.0070695893108456,0.07913198312603537,0.0,0.13333333333333333,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,rs1423029_A_1,30,0.13333333333333333,0.006825515789287323,0.0,0.006825515789287323,0.07489237027746606,0.13333333333333333,0.0,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,rs34425120_G_2,30,0.13333333333333333,0.005633407369379252,0.0,0.005633407369379252,0.06469407163346014,0.13333333333333333,0.0,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,rs61867586_C_0,30,0.13333333333333333,0.0029776688744563413,0.0,0.0029776688744563413,0.04124784677467178,0.13333333333333333,0.0,0.13333333333333333
NON FIBROTIC ILA ADJUDICATED,rs12713927_G_0,30,0.1,0.008558494545135775,0.0,0.008558494545135775,0.098294858605801,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs72762052_C_1,30,0.1,0.008203575868066814,0.0,0.008203575868066814,0.13059467539780775,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs2228972_G_1,30,0.1,-0.00805241902346903,0.0,0.00805241902346903,0.18871820240610865,0.0,0.1,0.1
NON FIBROTIC ILA ADJUDICATED,rs7730878_A_2,30,0.1,-0.006521681978181568,0.0,0.006521681978181568,0.07693754841133942,0.0,0.1,0.1
NON FIBROTIC ILA ADJUDICATED,rs41482151_C_1,30,0.1,0.0059517718286224465,0.0,0.0059517718286224465,0.09787731567582647,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs66884960_C_1,30,0.1,0.005853238412951789,0.0,0.005853238412951789,0.15453399738559104,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs28703652_G_2,30,0.1,-0.005814818667966773,0.0,0.005814818667966773,0.13972722807343316,0.0,0.1,0.1
NON FIBROTIC ILA ADJUDICATED,rs1189320_G_2,30,0.1,0.00540569599141232,0.0,0.00540569599141232,0.08754447428447973,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs1189320_G_1,30,0.1,-0.005280191593160321,0.0,0.005280191593160321,0.07216752654582785,0.0,0.1,0.1
NON FIBROTIC ILA ADJUDICATED,rs17690703_C_1,30,0.1,-0.005243321990443582,0.0,0.005243321990443582,0.10232042520261521,0.0,0.1,0.1
NON FIBROTIC ILA ADJUDICATED,rs12610495_A_2,30,0.1,-0.004866997769910921,0.0,0.004866997769910921,0.09212157089454658,0.0,0.1,0.1
NON FIBROTIC ILA ADJUDICATED,rs34825924_G_2,30,0.1,-0.004791011055741312,0.0,0.004791011055741312,0.12477777461817292,0.0,0.1,0.1
NON FIBROTIC ILA ADJUDICATED,rs2228972_G_2,30,0.1,0.004645707043316786,0.0,0.004645707043316786,0.08003601552590295,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs756345_G_0,30,0.1,0.004113972861075164,0.0,0.004113972861075164,0.09715903195428542,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs12275748_C_1,30,0.1,0.0038873843661884973,0.0,0.0038873843661884973,0.06858812647150647,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs469942_C_1,30,0.1,-0.003366164385264572,0.0,0.003366164385264572,0.0601964433004314,0.0,0.1,0.1
NON FIBROTIC ILA ADJUDICATED,rs34625679_T_2,30,0.1,-0.0032416454186190657,0.0,0.0032416454186190657,0.05787977266748566,0.0,0.1,0.1
NON FIBROTIC ILA ADJUDICATED,rs13299670_C_1,30,0.1,0.0032079714896805964,0.0,0.0032079714896805964,0.04057622405433134,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs72762052_C_0,30,0.1,0.002729443540010167,0.0,0.002729443540010167,0.050067900492063,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs4960330_T_2,30,0.1,0.0009433158067896105,0.0,0.0024762849429002015,0.04730709027489169,0.06666666666666667,0.03333333333333333,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs13183751_G_1,30,0.1,0.0015945236968660625,0.0,0.0015945236968660625,0.025193836221196267,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs72762052_C_2,30,0.1,-0.00047060926607727944,0.0,0.0014598674971257471,0.02223775210285679,0.03333333333333333,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs68170294_G_1,30,0.1,0.0013092861450046253,0.0,0.0013092861450046253,0.017294501662686878,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs151036604_T_1,30,0.1,0.0007191598371569897,0.0,0.0007191598371569897,0.013351805686221664,0.1,0.0,0.1
NON FIBROTIC ILA ADJUDICATED,rs2076295_T_0,30,0.06666666666666667,0.01172266908374209,0.0,0.01172266908374209,0.2321206511200772,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs12446021_G_0,30,0.06666666666666667,0.006943288526319852,0.0,0.006943288526319852,0.12149024814176157,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs7725218_G_1,30,0.06666666666666667,-0.006613714995871117,0.0,0.006613714995871117,0.17527478723895704,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs11264306_A_0,30,0.06666666666666667,0.006412045139329587,0.0,0.006412045139329587,0.12013322520924001,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs10783497_A_1,30,0.06666666666666667,-0.006214000754770411,0.0,0.006214000754770411,0.1607113297697449,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs79242376_G_2,30,0.06666666666666667,0.006139856130108378,0.0,0.006139856130108378,0.14973180926048732,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs66884960_C_2,30,0.06666666666666667,-0.005559755963457502,0.0,0.005559755963457502,0.15013833218884434,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs2353082_C_1,30,0.06666666666666667,0.005432830555388829,0.0,0.005432830555388829,0.10733098668585753,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs7730878_A_0,30,0.06666666666666667,0.0051801471290730755,0.0,0.0051801471290730755,0.10126804991772233,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs10484326_T_2,30,0.06666666666666667,0.005084865366580268,0.0,0.005084865366580268,0.12418628911365309,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs75714781_G_1,30,0.06666666666666667,0.004847082151766714,0.0,0.004847082151766714,0.07308667990622035,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs1669778_T_2,30,0.06666666666666667,0.004417242946681484,0.0,0.004417242946681484,0.1277471603493484,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs146764446_A_1,30,0.06666666666666667,0.003674399009270238,0.0,0.003674399009270238,0.0552728456895251,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs55682827_C_2,30,0.06666666666666667,0.0034650875685892737,0.0,0.0034650875685892737,0.07356866923354188,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs3829223_C_2,30,0.06666666666666667,-0.003413095972171984,0.0,0.003413095972171984,0.08719304877984045,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs9397724_G_2,30,0.06666666666666667,0.003328529884181235,0.0,0.003328529884181235,0.09006393795178116,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs17616659_G_1,30,0.06666666666666667,0.0033202129240367606,0.0,0.0033202129240367606,0.09286752600927937,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs10869195_A_2,30,0.06666666666666667,-0.003181517611372411,0.0,0.003181517611372411,0.09061471969369142,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs601878_C_2,30,0.06666666666666667,0.003033613929430941,0.0,0.003033613929430941,0.07805067609645523,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs2736100_A_0,30,0.06666666666666667,0.002590682237770292,0.0,0.002590682237770292,0.03997167668276016,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs1923802_T_1,30,0.06666666666666667,0.0025882327869279262,0.0,0.0025882327869279262,0.052216167759400474,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs1015097_A_0,30,0.06666666666666667,-0.0025769446755161502,0.0,0.0025769446755161502,0.04204033222999113,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs4077759_T_2,30,0.06666666666666667,-0.002519126049736156,0.0,0.002519126049736156,0.04134758003420447,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs57625989_A_1,30,0.06666666666666667,0.0024584090405028866,0.0,0.0024584090405028866,0.05180947817636808,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs7547997_G_0,30,0.06666666666666667,0.0018439116488784277,0.0,0.0018439116488784277,0.0459549005507613,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs55682827_C_1,30,0.06666666666666667,-0.001760447365386545,0.0,0.001760447365386545,0.028296552782798388,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs146764446_A_2,30,0.06666666666666667,-0.001616808210255166,0.0,0.001616808210255166,0.03852594963531922,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs10518693_C_2,30,0.06666666666666667,0.001558397169523122,0.0,0.001558397169523122,0.037297353463639195,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs10783497_A_0,30,0.06666666666666667,0.0014204278714757565,0.0,0.0014204278714757565,0.037094972780196564,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs756345_G_1,30,0.06666666666666667,-0.0009988939444845475,0.0,0.0009988939444845475,0.01877701143966578,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs13299670_C_2,30,0.06666666666666667,-0.0009758434184689542,0.0,0.0009758434184689542,0.025893753759658623,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs55993474_A_1,30,0.06666666666666667,0.0006521354718815761,0.0,0.0006521354718815761,0.018825472243313914,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs10783497_A_2,30,0.06666666666666667,0.00043244084362103764,0.0,0.00043244084362103764,0.011792571935765724,0.06666666666666667,0.0,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs10748858_T_0,30,0.06666666666666667,-0.0003073814537479536,0.0,0.0003073814537479536,0.006517850649903255,0.0,0.06666666666666667,0.06666666666666667
NON FIBROTIC ILA ADJUDICATED,rs13183751_G_2,30,0.03333333333333333,-0.0070712630268179285,0.0,0.0070712630268179285,0.21213789080453785,0.0,0.03333333333333333,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs169889_A_1,30,0.03333333333333333,0.0068258822714184625,0.0,0.0068258822714184625,0.20477646814255387,0.03333333333333333,0.0,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs6970647_T_2,30,0.03333333333333333,0.006721705923028622,0.0,0.006721705923028622,0.20165117769085866,0.03333333333333333,0.0,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs616768_G_2,30,0.03333333333333333,-0.0066887641732183735,0.0,0.0066887641732183735,0.2006629251965512,0.0,0.03333333333333333,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs2076295_T_1,30,0.03333333333333333,-0.006259103469815258,0.0,0.006259103469815258,0.18777310409445774,0.0,0.03333333333333333,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs2609260_T_2,30,0.03333333333333333,-0.005357114016761522,0.0,0.005357114016761522,0.16071342050284568,0.0,0.03333333333333333,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs17007563_C_1,30,0.03333333333333333,0.005035991562538048,0.0,0.005035991562538048,0.15107974687614145,0.03333333333333333,0.0,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs35705950.1_G_2,30,0.03333333333333333,-0.004506252692401547,0.0,0.004506252692401547,0.13518758077204643,0.0,0.03333333333333333,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs9577395_C_2,30,0.03333333333333333,0.004119213327717202,0.0,0.004119213327717202,0.12357639983151608,0.03333333333333333,0.0,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs12626788_C_2,30,0.03333333333333333,0.003745073668237606,0.0,0.003745073668237606,0.11235221004712818,0.03333333333333333,0.0,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs302837_A_1,30,0.03333333333333333,-0.0037178042624532648,0.0,0.0037178042624532648,0.11153412787359794,0.0,0.03333333333333333,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs1278769_G_0,30,0.03333333333333333,0.0036847817764453033,0.0,0.0036847817764453033,0.1105434532933591,0.03333333333333333,0.0,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs11680126_C_1,30,0.03333333333333333,0.003260760289213165,0.0,0.003260760289213165,0.09782280867639495,0.03333333333333333,0.0,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs1422506_G_2,30,0.03333333333333333,0.0032574128036681467,0.0,0.0032574128036681467,0.0977223841100444,0.03333333333333333,0.0,0.03333333333333333
NON FIBROTIC ILA ADJUDICATED,rs3887876_C_2,30,0.03333333333333333,-0.0032109508821286615,0.0,0.0032109508821286615,0.09632852646385985,0.0,0.03333333333333333,0.03333333333333333
