target_name,model,feature,top20_split_count,mean_rank_when_top20,max_mean_abs_shap,fraction_splits_top20
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_8.116244104_A_2,1,4.0,3520.2912608310476,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_8.140588418_C_0,1,9.0,0.34311906944255777,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_9.111486689_A_2,1,18.0,5.665192783581185,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_9.117772061_C_2,1,9.0,0.09615363896937291,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_9.31104233_A_0,1,13.0,0.27638159465730033,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_9.31104233_A_1,1,5.0,0.43107691103273704,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,JHU_9.32754497_T_2,2,13.5,0.7340861480641488,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs1015097_A_0,1,1.0,65.18374519836725,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1015097_A_1,1,17.0,0.0746654440565081,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1015097_A_2,1,15.0,0.04937538535948123,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs10518693_C_0,1,2.0,53.87426688519013,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs10748858_T_2,1,8.0,0.0849857300407911,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs10776482_A_2,1,16.0,0.7131985985873143,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs10881263_G_2,2,6.5,0.8952364330103751,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs10886437_C_2,1,18.0,0.0686194849363016,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs11102362_G_1,1,8.0,1.330940345274708,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs11154034_T_1,1,3.0,317.27861979146934,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1123573_A_1,1,11.0,934.2496362381069,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1123573_A_2,1,14.0,745.8577289348542,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs11264306_A_2,1,19.0,234.8176730950809,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1189320_G_1,1,4.0,306.59672360533517,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs12610495_A_1,1,12.0,9.590839589893095,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs12610495_A_2,1,11.0,0.7536992881456895,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1422506_G_1,1,10.0,1101.3267441771445,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1422506_G_2,1,19.0,0.14683465477080274,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1423029_A_1,1,9.0,1.075791219652765,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs146764446_A_1,1,16.0,575.1314940470941,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1479945_C_0,1,6.0,0.3947094757212762,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1479945_C_2,2,2.5,20181.141096641422,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs1496725_A_1,1,2.0,0.4880434498590708,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs16837903_G_1,1,13.0,0.9214477853396542,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs169889_A_1,1,9.0,271.2549847257344,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs17690703_C_2,1,8.0,1.1457488848403377,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1851741_G_0,1,19.0,0.18774335131269282,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1851741_G_1,1,20.0,0.14606979948426485,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs1851741_G_2,1,2.0,0.38082100105010114,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs2109069_G_2,1,12.0,0.24164909114351088,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs2353082_C_0,1,8.0,0.3842476544593959,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs2361278_T_0,1,9.0,0.28021133251934754,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs2361278_T_1,2,13.5,9.099295202909454,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs2577254_T_0,1,20.0,227.97232449676187,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs2577254_T_1,1,7.0,0.8895458552408163,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs2736100_A_0,1,17.0,496.849726379945,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs2857476_C_1,2,8.0,18.976011312809735,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs2857476_C_2,2,16.0,4.679069858677612,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs302837_A_0,1,2.0,2.360641890114744,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs302837_A_1,2,13.0,5.848783777588905,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs34825924_G_2,1,3.0,0.16487903685146635,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs35677769_G_2,1,19.0,418.20628318280274,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs35705950.1_G_1,1,18.0,0.03598322549675055,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs3750920_C_1,1,5.0,1.702707778421374,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs3829223_C_2,2,19.0,5.641787302559705,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs4672388_T_1,1,11.0,1.0004036105405434,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs469942_C_1,1,9.0,0.07720280427580901,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs469942_C_2,2,16.0,0.688264785551257,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs4727443_C_0,2,11.5,1711.2556856435115,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs4727443_C_2,1,13.0,751.5622286082565,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs56111559_G_2,1,3.0,0.4445653534944208,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs56387623_T_2,1,18.0,0.6825090892026103,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs56744128_A_1,1,16.0,0.04791138318099876,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs61829240_G_2,1,14.0,0.24861899607919485,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs62112917_C_1,1,14.0,0.23563830699008925,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs62112917_C_2,1,3.0,4.937862818458857,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs6491201_C_1,1,18.0,236.1430852826401,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs6491201_C_2,1,8.0,277.38688294476736,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs68170294_G_1,1,7.0,17.7044565545438,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs68170294_G_2,1,17.0,0.6995599895027396,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs6899532_G_1,1,19.0,0.6331427825057184,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs6899532_G_2,1,7.0,1.3968125124631694,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs6970647_T_2,1,7.0,294.0320887235842,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs71389435_C_1,1,17.0,0.6574278721778126,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs73409602_C_2,1,15.0,0.2208207120459431,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs73997403_C_2,1,12.0,0.27644319957393576,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs74490361_T_2,2,12.5,0.6017667302146843,0.2
NON FIBROTIC ILA ADJUDICATED,genomic,rs75291377_G_2,1,10.0,0.31910388448228844,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs7547997_G_1,4,9.0,0.7368302987526537,0.4
NON FIBROTIC ILA ADJUDICATED,genomic,rs7725218_G_2,1,15.0,656.4188893136649,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs7730878_A_1,1,20.0,364.4498696394424,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs79252367_G_1,1,10.0,11.380719226570976,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs79252367_G_2,1,3.0,33.88732816016383,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs7942850_T_2,1,14.0,0.7042811818983837,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs918174_T_2,1,1.0,452.36623930897036,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs9931202_G_0,1,15.0,0.22937360268565485,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs9931202_G_1,1,11.0,0.09341401694000599,0.1
NON FIBROTIC ILA ADJUDICATED,genomic,rs9931202_G_2,1,10.0,0.09604285983444184,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_1.15427933_C_0,1,20.0,0.09655741815195176,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_1.158818206_T_1,3,18.333333333333332,1.7767763765605815,0.3
NONFIBROTIC ILD ADJUDICATED,combined,JHU_1.19066231_C_1,1,7.0,8.431964538439045,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_1.19066231_C_2,1,4.0,0.32952027439444764,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_1.205615946_A_2,2,18.5,0.11295796631101807,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_1.214589424_C_1,1,7.0,0.29965655338473485,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_10.27434228_A_1,2,5.0,0.4298310663016571,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_10.27434228_A_2,1,3.0,0.30455864003553296,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_10.72702459_G_0,2,8.0,0.2879531584228693,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_11.1236426_A_2,1,17.0,0.10263372959025878,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_11.1489135_C_1,1,15.0,0.3092191040659296,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_11.27073661_C_1,1,15.0,0.10527888160754452,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_11.27073661_C_2,1,16.0,0.10346995867586509,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_14.89605816_T_2,1,20.0,0.03836124803150188,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_15.49242623_A_1,1,11.0,0.42886947743581183,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_15.94663430_A_1,1,3.0,0.23352712287566782,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_16.50287078_T_2,1,5.0,1.112556181676045,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_16.79024090_A_2,1,5.0,0.16020990296749255,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_16.79119977_A_1,1,16.0,0.3064118524972828,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_17.17325862_T_1,1,16.0,3.2142318881629595,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_17.17325862_T_2,1,12.0,5.175452115013409,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_17.31952151_G_1,3,10.333333333333334,5.949130239400819,0.3
NONFIBROTIC ILD ADJUDICATED,combined,JHU_17.43783759_C_1,1,6.0,0.1864025267972847,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_17.43809843_C_2,1,11.0,0.11699163171095613,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_17.43926986_T_1,1,19.0,0.03966792798291875,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_18.4019780_A_0,1,18.0,0.03395260420745058,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_18.4019780_A_1,1,9.0,0.23991099621882547,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_18.40231832_G_1,1,17.0,0.04197459372684463,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_19.15193270_G_0,2,7.0,0.2530458853090308,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_19.15193270_G_1,1,9.0,5.993262119943669,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_19.53696810_A_0,1,3.0,0.651611177234729,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_2.111912714_G_0,2,8.0,0.3152936621892227,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_2.113776689_T_0,1,18.0,0.09892661586103565,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_2.130660199_C_2,1,11.0,8.001431220519615,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_20.10372945_A_2,3,9.333333333333334,9.66785441440438,0.3
NONFIBROTIC ILD ADJUDICATED,combined,JHU_20.58516864_C_2,1,20.0,0.025100979304967328,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_20.62284983_G_1,1,14.0,0.1647489287276255,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_20.62284983_G_2,1,12.0,0.11030927521437059,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_20.62439541_A_2,1,19.0,0.08913852435427376,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_22.34969109_T_2,1,19.0,0.031168230954451023,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.10518914_T_0,2,9.5,0.1517785864032035,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.10518914_T_1,1,10.0,0.057933333818844295,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.107235709_T_1,2,8.5,0.23854286361027097,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.107235709_T_2,1,5.0,0.14444578216248236,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.154822878_G_2,1,13.0,0.11018887979985034,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.169632061_A_1,1,5.0,0.5353981599425675,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.169632061_A_2,1,4.0,0.5698315821049124,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.44224552_G_1,1,3.0,18.058491087280125,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.5344245_A_1,3,10.333333333333334,2.598046278273553,0.3
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.5344245_A_2,2,12.0,3.1854401722746726,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_3.77509291_C_2,1,11.0,0.1431311198335063,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_4.167703896_A_1,1,18.0,0.10075166689196798,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_4.187564366_C_1,1,16.0,0.10391908539286783,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_4.187564366_C_2,1,8.0,0.677256181484581,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_4.31783881_A_1,3,16.666666666666668,2.617692095650075,0.3
NONFIBROTIC ILD ADJUDICATED,combined,JHU_4.4786883_G_2,2,15.5,0.10238745887417247,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_4.71205476_A_2,1,12.0,0.14089521739516744,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_4.7301064_T_2,1,19.0,0.112211264241427,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_4.90042326_A_1,1,14.0,0.31422291986876033,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_5.169542102_C_0,2,16.0,0.2316714456433875,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_6.100248281_A_1,1,19.0,0.23609665202476868,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_6.100248281_A_2,2,4.5,1.382616287260733,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_6.158667056_T_0,1,9.0,0.2681706649331703,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_6.158667056_T_1,1,2.0,2.031847318166254,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_6.158667056_T_2,3,4.666666666666667,2.2786490913234543,0.3
NONFIBROTIC ILD ADJUDICATED,combined,JHU_6.32392980_T_1,1,14.0,0.10820947412219696,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_6.32742058_C_1,1,17.0,0.038033861124724185,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_6.35534370_G_0,1,12.0,0.0489629550341755,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_7.13758119_G_1,1,2.0,0.3197752607880285,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_7.143026062_T_0,1,10.0,0.24127618160085043,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_7.143026062_T_2,2,15.5,0.12081310685009067,0.2
NONFIBROTIC ILD ADJUDICATED,combined,JHU_7.38202969_G_1,1,3.0,0.3782686125115825,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_8.116244104_A_2,1,13.0,0.09397148503598349,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_8.126765880_A_1,1,14.0,0.04354121572789725,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_8.140588418_C_1,1,2.0,0.12993916339504694,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_8.140588418_C_2,1,11.0,0.0525608028622876,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_9.116376497_G_1,1,7.0,0.0909802042203857,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_9.22204796_C_1,1,2.0,0.30933267341342235,0.1
NONFIBROTIC ILD ADJUDICATED,combined,JHU_9.32754497_T_1,1,13.0,0.044212638788454016,0.1
NONFIBROTIC ILD ADJUDICATED,combined,predicted_risk,10,3.0,30.922483853548876,1.0
NONFIBROTIC ILD ADJUDICATED,combined,rs1015097_A_2,1,8.0,0.1416477217917462,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs10484326_T_1,1,9.0,0.0591204313513144,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs10748858_T_1,1,5.0,0.07699848198419217,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs10842996_T_1,1,6.0,12.005449477994372,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs10881263_G_1,1,6.0,0.07212710272808993,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs10886437_C_1,1,18.0,0.10905553787341463,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs10886437_C_2,1,11.0,0.22292872970590732,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs11264306_A_1,1,18.0,0.04095989267797287,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs12626788_C_1,2,7.5,17.31119242180054,0.2
NONFIBROTIC ILD ADJUDICATED,combined,rs13183751_G_1,1,2.0,25.090063791615353,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs1422506_G_0,1,12.0,0.14356178074809595,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs1422506_G_2,1,16.0,0.04123351744876344,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs1496725_A_0,1,19.0,0.03586908303659415,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs1496725_A_1,2,14.0,0.12309775023665159,0.2
NONFIBROTIC ILD ADJUDICATED,combined,rs1496725_A_2,1,4.0,0.2464994634259463,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs151036604_T_1,1,17.0,0.11013481482275411,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs169889_A_0,1,9.0,9.828146180465973,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs169889_A_1,1,12.0,7.739970113442745,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs169889_A_2,1,7.0,10.064983752428425,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2034650_A_0,1,18.0,0.11233636001164023,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2034650_A_1,1,8.0,9.874979811953315,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2071627_C_0,1,17.0,0.07332341617750947,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2071627_C_1,1,16.0,0.04202448140859706,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2076295_T_0,1,11.0,0.14596570268821232,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2076295_T_1,3,10.0,0.3421048570895459,0.3
NONFIBROTIC ILD ADJUDICATED,combined,rs2076295_T_2,1,10.0,8.172745408846087,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2228972_G_2,1,14.0,0.12164773819492958,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2353082_C_1,1,20.0,0.09581442600131673,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2353082_C_2,1,14.0,6.531579065795824,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2375892_T_2,1,20.0,0.11011166932215467,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2577254_T_2,1,11.0,0.05025233227744703,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2609255_T_1,1,20.0,4.527194935173269,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2609255_T_2,1,4.0,14.288908098326822,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs2726049_A_1,1,15.0,0.04293597670990385,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs28703652_G_1,3,14.0,5.041363453067285,0.3
NONFIBROTIC ILD ADJUDICATED,combined,rs302837_A_2,4,9.0,13.685585159011662,0.4
NONFIBROTIC ILD ADJUDICATED,combined,rs3130157_G_1,1,10.0,0.4542418060566117,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs3130157_G_2,1,1.0,1.4603496850111064,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs3131520_C_1,1,11.0,5.233743034286738,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs3750920_C_1,1,6.0,0.15845168112396993,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs3887876_C_1,1,7.0,0.8015373986479319,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs3887876_C_2,1,3.0,1.1575140054534994,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs4077759_T_0,1,12.0,0.046872457018911275,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs4077759_T_1,1,8.0,0.05965416106951701,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs4077759_T_2,1,20.0,0.031136775046141155,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs41482151_C_2,1,9.0,0.13236465486473883,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs415430_T_0,1,19.0,0.10623780374627798,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs4672388_T_1,2,7.0,0.5104202772217861,0.2
NONFIBROTIC ILD ADJUDICATED,combined,rs4672388_T_2,1,6.0,0.8485205746489665,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs4727443_C_1,1,14.0,4.900376793069915,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs4960330_T_1,2,8.0,7.178549017263104,0.2
NONFIBROTIC ILD ADJUDICATED,combined,rs55682827_C_2,1,11.0,0.13057897163099913,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs56111559_G_1,1,5.0,12.229145751560534,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs56111559_G_2,2,9.5,12.601854781213591,0.2
NONFIBROTIC ILD ADJUDICATED,combined,rs56744128_A_2,1,15.0,6.390426220967,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs601878_C_1,1,6.0,0.2558862904906298,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs616768_G_1,2,15.5,0.12743382182355484,0.2
NONFIBROTIC ILD ADJUDICATED,combined,rs62112917_C_1,1,4.0,0.19225425882725078,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs6491201_C_1,1,13.0,0.17544653039901853,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs66884960_C_2,1,15.0,4.4840406715516465,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs6970647_T_1,1,17.0,5.851001411830888,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs699240_T_2,1,16.0,6.344865280022163,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs7041597_T_0,1,8.0,7.713370648407203,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs7041597_T_1,1,1.0,28.577713488008452,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs7041597_T_2,2,2.5,26.270813021072907,0.2
NONFIBROTIC ILD ADJUDICATED,combined,rs708686_C_2,1,4.0,0.09690315259615538,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs75764565_C_1,1,9.0,0.05930254890362144,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs893889_G_2,1,8.0,0.16235277654360233,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs918174_T_1,1,10.0,0.056028603320932534,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs923077_A_2,1,6.0,0.18608348304411493,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs9577395_C_1,1,5.0,0.27292600639088826,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs9577395_C_2,1,18.0,0.06374496879621348,0.1
NONFIBROTIC ILD ADJUDICATED,combined,rs9931202_G_1,1,10.0,0.1257649274735937,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_1.150999078_T_1,1,13.0,41.94936345688496,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_1.150999078_T_2,1,11.0,85.57086350323094,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_1.15427933_C_2,1,15.0,0.28808580528182837,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_1.158818206_T_1,1,7.0,213.80042039348612,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_1.158818206_T_2,1,17.0,0.25477666870017557,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_1.186924725_C_1,1,13.0,273.7392330918076,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_1.19066231_C_1,1,10.0,29.065737001114776,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_1.214589424_C_1,1,15.0,0.32651694995868563,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_1.3296950_C_1,1,15.0,2.744869827121111,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_10.128615652_T_2,1,4.0,511.06932191342327,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_10.27434228_A_1,2,9.5,0.48781968067363474,0.2
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_10.72702459_G_0,1,8.0,185.9644617098028,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_10.8302601_T_1,1,16.0,223.37155092764846,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_11.1236426_A_1,1,8.0,4.698920801530445,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_11.1236426_A_2,1,6.0,715.6671674351629,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_11.1641030_A_0,1,12.0,66.80192956008786,0.1
NONFIBROTIC ILD ADJUDICATED,genomic,JHU_11.1641030_A_2,1,20.0,0.23048021039192482,0.1
